timestamp,ear,mar,perclos,eyes_closed,blink_count,blink_duration,microsleep,microsleep_duration,pitch,yaw,roll,gaze_direction,gaze_away_duration,reliability,fatigue_risk,risk_level,temporal_state,intervention_level,intervention_action,alert_triggered,eye_closure_duration
2026-08-12T00:50:33.924855,0.48040871623636594,0.01705710906494269,0.0,False,0,0.0,False,0.0,13.262224868856066,-20.888136811816878,179.1373987100967,CENTER,0.0,0.7850825335331749,0.07054612448605453,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.085200,0.43015495819642774,0.0028616586381511678,0.0,False,0,0.0,False,0.0,13.632794263915514,-21.372899730450143,178.99006626368532,CENTER,0.0,0.7782930146788652,0.06945129886124467,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.132292,0.43978173668784915,0.006880935423236012,0.0,False,0,0.0,False,0.0,15.143032445943732,-18.074894693537658,179.3181093187128,CENTER,0.0,0.7909107173476386,0.0668701711088746,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.181657,0.4185638267178813,0.007280290084781992,0.0,False,0,0.0,False,0.0,15.052701628511585,-17.571892388033632,179.54627951124996,CENTER,0.0,0.805265419851068,0.0648518508298651,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.231618,0.44403359130422626,0.013519977380122231,0.0,False,0,0.0,False,0.0,21.46680001815423,-12.325792511883122,-179.4994001146033,CENTER,0.0,0.8174051042023892,0.06547683103017601,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.283457,0.4437920744431545,0.013082776684071575,0.0,False,0,0.0,False,0.0,22.281489293067466,-5.507545140969114,-178.32920474724366,CENTER,0.0,0.8310093120136643,0.0603451673703548,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.348189,0.4451737549527675,0.015605693558710632,0.0,False,0,0.0,False,0.0,22.075009819180764,-3.9371571532729774,-177.95247165098397,CENTER,0.0,0.8451270752192338,0.05785109322822197,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.409808,0.4244032482546648,0.03966126923140252,0.0,False,0,0.0,False,0.0,22.586869104969225,3.5192660668865585,-177.3202144818014,CENTER,0.0,0.8589317060098433,0.05674508972903944,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.476374,0.4839005437246271,0.07604386704581727,0.0,False,0,0.0,False,0.0,19.420166152460524,-1.3230557209625147,-179.958880700905,CENTER,0.0,0.8728004486484666,0.05172312778508083,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.544710,0.44679395222140883,0.004370690820577586,0.0,False,0,0.0,False,0.0,18.3505018735774,0.3129486886847701,-179.60694982663472,CENTER,0.0,0.8866296752395445,0.049223863201515144,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.607552,0.46953284217268376,0.02023752080152704,0.0,False,0,0.0,False,0.0,18.81772007511796,1.1864089147478012,-179.44842625409606,CENTER,0.0,0.8873839128790663,0.050092690982413465,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.661929,0.4734304295748193,0.005131971586574111,0.0,False,0,0.0,False,0.0,17.20581904596321,6.030421358493271,-178.66391422064657,CENTER,0.0,0.8878762741432736,0.05165731195874303,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.714114,0.47116745866692145,0.0298068140923075,0.0,False,0,0.0,False,0.0,18.228147562546695,-6.636717881281612,178.02072571586086,CENTER,0.0,0.8882814857043855,0.05280075629106336,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.766217,0.4720970426206704,0.00456963650131958,0.0,False,0,0.0,False,0.0,17.682396000138255,-9.621986090171134,178.07921321470587,CENTER,0.0,0.8888114840790139,0.05411152998760396,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.808337,0.46571825219304064,0.005202392633959495,0.0,False,0,0.0,False,0.0,16.38260990928589,-13.316909390772594,177.6319116283987,CENTER,0.0,0.8888033534578312,0.05525060466751391,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.859568,0.4463722307950651,0.0064936036909606564,0.0,False,0,0.0,False,0.0,16.239562562081687,-14.679427570317443,177.93354351387904,CENTER,0.0,0.8881581189220801,0.05593095094620143,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.913178,0.44738785867185116,0.009303213185917586,0.0,False,0,0.0,False,0.0,16.342987662307877,-17.77151643295221,178.51318047815357,CENTER,0.0,0.8876521605448593,0.057806298940074254,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:34.960098,0.4813106679802056,0.0050575530270911585,0.0,False,0,0.0,False,0.0,15.210967226295736,-22.75100191597403,-179.09855061370226,CENTER,0.0,0.8891073909368059,0.05982107105860318,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:35.001724,0.467552215085355,0.004086205625955601,0.0,False,0,0.0,False,0.0,15.11359785808952,-21.991775911652866,-178.42697863692032,CENTER,0.0,0.8892584923109975,0.05930488305761238,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:35.043040,0.46154765742172343,0.008928208783538569,0.0,False,0,0.0,False,0.0,15.310660634003682,-22.791080704802738,-178.58897094487313,CENTER,0.0,0.8890665367645258,0.05992151767089755,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:35.088010,0.46183406221608103,0.0011487472507871685,0.0,False,0,0.0,False,0.0,15.013015278057992,-22.760484848101328,-178.1174893855413,CENTER,0.0,0.8893075148044043,0.05967333435687098,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:35.140393,0.4676732062126182,0.01069156567861897,0.0,False,0,0.0,False,0.0,16.313194781006075,-23.9327838091709,-178.785489908775,CENTER,0.0,0.8903680644861682,0.06136049816491873,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-12T00:50:35.190501,0.44799362494194217,0.006642449171341716,0.0,False,0,0.0,False,0.0,15.742920636640804,-23.40008985013918,-179.23794644756077,CENTER,0.0,0.8898354145488356,0.06060974126956209,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
