timestamp,ear,mar,perclos,eyes_closed,blink_count,blink_duration,microsleep,microsleep_duration,pitch,yaw,roll,gaze_direction,gaze_away_duration,reliability,fatigue_risk,risk_level,temporal_state,intervention_level,intervention_action,alert_triggered,eye_closure_duration
2026-08-20T23:41:06.608940,0.41964429278617055,0.005885924992906852,0.0,False,0,0.0,False,0.0,-0.5363139520688378,-1.0114187631002096,-1.3156302489448137,CENTER,0.0,0.5726826535478517,0.002883632083428873,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.697577,0.4627139974353214,0.001846852097607009,0.0,False,0,0.0,False,0.0,0.16412549622219785,-9.639622152903655,-0.20787651753465752,CENTER,0.0,0.5893115607547033,0.008103493595524869,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.733711,0.4446957019099441,0.0033346703830728856,0.0,False,0,0.0,False,0.0,-0.6083927552623436,-11.997872121987143,-0.4207899874481029,CENTER,0.0,0.7175367647171395,0.01048331314463667,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.756488,0.4435280868158301,0.005443977797345173,0.0,False,0,0.0,False,0.0,-1.3132741308796767,-10.051660478543539,-0.44113957511160606,CENTER,0.0,0.7237476813577796,0.009399555900509289,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.783761,0.4288084766927416,0.005184458089967728,0.0,False,0,0.0,False,0.0,-1.5854297032051363,-12.660255852122248,-0.2307449483947437,CENTER,0.0,0.8005127555941358,0.011174688639167197,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.805214,0.4406804692506455,0.007431768301297298,0.0,False,0,0.0,False,0.0,-1.5869827204379874,-10.650585945522408,-0.3009311843996443,CENTER,0.0,0.812403439153439,0.009468458479568414,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.831795,0.4350125806511708,0.006869402613672879,0.0,False,0,0.0,False,0.0,-1.0791234309977824,-12.967247054728801,-0.43828005141921267,CENTER,0.0,0.8851402619705934,0.01054430534016937,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.852152,0.4413454797587113,0.005216145905209242,0.0,False,0,0.0,False,0.0,-1.429337157366831,-12.235346180321216,-0.4337531480556436,CENTER,0.0,0.8987395155882568,0.010069993037992284,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.874412,0.4337208250248103,0.007423932817279892,0.0,False,0,0.0,False,0.0,-1.5196760462037275,-11.510727092335742,-0.2769119387535568,CENTER,0.0,0.912354998744611,0.009259885776927008,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:06.895990,0.4287119069759544,0.006785408265492497,0.0,False,0,0.0,False,0.0,-1.0193741874324473,-12.782832465784082,-0.5745585632166694,CENTER,0.0,0.9223698643873702,0.009664916468754168,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:07.308312,0.4632149685744764,0.007483525751640427,0.0,False,0,0.0,False,0.0,-1.0432656808414436,-11.232105824205945,-0.3272800553764341,CENTER,0.0,0.9167880176183127,0.008459468161836507,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:07.391955,0.45835636194250995,0.0034046299194913972,0.0,False,0,0.0,False,0.0,0.03391275341766686,-13.55938432610722,-0.687475981942697,CENTER,0.0,0.915604169728591,0.009403621064956003,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:07.478331,0.47090402525646735,0.007129591176072096,0.0,False,0,0.0,False,0.0,-0.5967832265854156,-12.710847008963412,-0.8900670550653729,CENTER,0.0,0.9175340501298256,0.00951600442102709,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T23:41:07.564034,0.47397224168014795,0.006458785637064657,0.0,False,0,0.0,False,0.0,-0.35437037459641374,-14.350552074378044,-0.6291410262224417,CENTER,0.0,0.917403619041495,0.010141714541606452,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
