timestamp,ear,mar,perclos,eyes_closed,blink_count,blink_duration,microsleep,microsleep_duration,pitch,yaw,roll,gaze_direction,gaze_away_duration,reliability,fatigue_risk,risk_level,temporal_state,intervention_level,intervention_action,alert_triggered,eye_closure_duration
2026-08-20T22:51:52.947542,0.4274032848916092,0.0021880866561498776,0.0,False,0,0.0,False,0.0,-2.753222838313434,10.584424016080362,-5.706950969942056,CENTER,0.0,0.7993494030778463,0.019640721730615894,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.024083,0.43496061985286816,0.005479883357811727,0.0,False,0,0.0,False,0.0,-3.255683258758552,11.959525134312287,-5.528058712166057,CENTER,0.0,0.8186032802395651,0.020747394433797625,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.056549,0.4248222010941431,0.005758451365612132,0.0,False,0,0.0,False,0.0,-3.0625238563322625,13.474375446601243,-5.644544374609978,CENTER,0.0,0.8344024528310552,0.021464546920011526,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.078481,0.41528932370047233,0.006454237315895946,0.0,False,0,0.0,False,0.0,-2.6164123890934263,13.833214285551577,-5.781444778980301,CENTER,0.0,0.8479281117571772,0.020923009470943617,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.101234,0.40766595083453777,0.003433832857551328,0.0,False,0,0.0,False,0.0,-2.4216414484426423,12.174463874050588,-5.536238725342201,CENTER,0.0,0.8618860918209875,0.01861517219969802,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.124206,0.4160407484213041,0.002429677411914812,0.0,False,0,0.0,False,0.0,-2.040365533794102,13.199836661880568,-5.574060650036216,CENTER,0.0,0.875181278169704,0.01865666567052849,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.146819,0.409133765242193,0.002154638032074366,0.0,False,0,0.0,False,0.0,-2.1872503260655094,12.763494727614699,-5.590836108716417,CENTER,0.0,0.8883581492734053,0.018082347061600796,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.167177,0.39327391773827614,0.006263536250096589,0.0,False,0,0.0,False,0.0,-2.24696099216186,11.632590846544645,-5.733329311958499,CENTER,0.0,0.9014789060203555,0.017040296194866213,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.191656,0.4230499307810215,0.006723523435994508,0.0,False,0,0.0,False,0.0,-2.237951082096373,14.914320087545377,-5.743666143488127,CENTER,0.0,0.9146801182744831,0.019146737727536955,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
2026-08-20T22:51:53.222930,0.42999781311828233,0.008009860629385128,0.0,False,0,0.0,False,0.0,-2.583870667493642,13.528738056917547,-5.702718705670009,CENTER,0.0,0.9281751083921224,0.018039058860740257,NORMAL,STABLE,NORMAL,NO_ACTION,False,0.0
